id_student,code_module,module_name,domain,code_presentation,final_result,studied_credits
46844,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
52765,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
55104,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
58071,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
58316,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
62487,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
63165,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
70011,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
75255,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
79403,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
85092,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
85144,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
85302,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
87431,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
95755,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
101116,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
107489,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
108872,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
109155,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
111512,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
117818,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
119902,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
121349,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
124064,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,120
125018,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
130034,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
130547,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
130636,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
131390,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
133816,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
133922,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
135471,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
139033,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
141506,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
146503,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
149741,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
149962,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
151587,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
152668,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
158707,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
164944,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
165226,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
167961,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
174024,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
174094,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
174745,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
175447,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
175772,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,270
183057,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
185350,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
199636,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
199897,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
200804,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
205494,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
228021,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
228383,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
232307,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
235068,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
236875,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
237274,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
243510,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
244246,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
248581,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
252073,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
254625,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
258587,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
260623,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
263251,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
263543,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
263952,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
266524,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,240
273346,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
274947,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
275674,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
275792,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
277123,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
281077,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
281636,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
285315,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
287040,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,90
287204,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
287210,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
288994,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,120
289449,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
290164,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
292525,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
292775,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
293824,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
294496,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
294655,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
295060,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
295075,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
296424,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
298034,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,120
298838,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
301967,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
302476,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
303521,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
303985,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
304465,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
306646,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
309142,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
310412,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
311235,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
311659,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,120
313937,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
315076,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
315744,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
323370,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
323805,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,180
328024,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
328734,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,180
329659,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
330594,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
332884,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
334441,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
335247,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
337748,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
338407,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
341876,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
345440,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
345519,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
346118,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
348275,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
348807,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
350156,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
350939,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
351336,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
353665,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
354170,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
356170,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
358182,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
364957,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
369834,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
371710,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
373872,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
375260,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
375646,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
377546,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,120
381642,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
382095,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
383180,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
383600,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
383723,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
384203,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
384725,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
387533,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
387954,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
388147,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,300
391249,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
396599,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,120
396655,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,180
398171,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
398349,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
400147,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
400682,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
401404,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,180
402204,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
402727,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
402961,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
404356,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
406671,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
406682,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
409100,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
409703,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
410092,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
411971,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
418731,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,90
421455,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
424577,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
429858,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,300
431025,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,150
439305,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
440319,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
442064,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
442132,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
446108,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
447481,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
468120,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,120
468694,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
470982,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
476603,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,120
481022,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,180
483800,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
484897,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
485962,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
488382,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,180
488990,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
500113,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
503889,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
514526,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
518808,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
522482,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,90
527100,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,120
527801,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,120
533068,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
537081,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,120
544253,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
548120,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
561467,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,90
567922,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
569505,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
570317,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
574505,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
588477,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
593846,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
593987,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,180
596288,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
598070,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
603834,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,90
608440,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
623710,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
623840,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
626240,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
628088,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
628312,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
630142,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
637665,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
639053,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
642878,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
648130,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,240
676546,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
677186,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
677281,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
684180,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
687698,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,120
696073,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
696578,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
852847,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,60
998493,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1045203,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1112555,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1183831,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
1268696,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1336190,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1398979,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
1469279,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,120
1471214,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1484804,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1511033,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1576513,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
1609002,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1629771,AAA,Social Sciences Foundation,Social Sciences,2014J,Distinction,60
1676594,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
1686551,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
1689639,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
1715896,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1721270,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,90
1757766,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1773377,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1799111,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1818673,AAA,Social Sciences Foundation,Social Sciences,2014J,Fail,120
1839386,AAA,Social Sciences Foundation,Social Sciences,2014J,Withdrawn,60
1926668,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1947156,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1967783,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
1975209,AAA,Social Sciences Foundation,Social Sciences,2014J,Pass,60
